customer_id,age,state,employment_type,segment,monthly_income,credit_score,years_with_bank,existing_loans,onboarding_year
CUST014807,49,UP,Salaried,Premium,91810,651,9,0,2022
CUST014808,59,UP,Business Owner,Mass,183890,558,19,2,2018
CUST014809,43,Maharashtra,Salaried,SME,77963,702,19,0,2018
CUST014810,36,Telangana,Self-Employed,Retail,215508,728,16,2,2021
CUST014811,58,Gujarat,Salaried,Premium,160353,585,5,0,2018
CUST014812,36,Telangana,Self-Employed,Retail,211314,712,12,1,2013
CUST014813,46,Punjab,Business Owner,SME,64006,744,4,3,2011
CUST014814,42,Karnataka,Salaried,Mass,122345,437,5,4,2007
CUST014815,59,Karnataka,Government,Corporate,50641,728,11,2,2017
CUST014816,23,Punjab,Salaried,Corporate,231067,732,8,0,2009
CUST014817,48,Gujarat,Self-Employed,Retail,226589,461,6,4,2005
CUST014818,53,West Bengal,Freelancer,Retail,217655,574,1,4,2013
CUST014819,42,Tamil Nadu,Freelancer,Retail,160595,558,12,3,2018
CUST014820,25,Telangana,Self-Employed,SME,93502,641,15,3,2007
CUST014821,40,Gujarat,Freelancer,Mass,38907,585,4,0,2019
CUST014822,23,Delhi,Salaried,Corporate,188111,662,15,0,2022
CUST014823,47,Maharashtra,Self-Employed,Retail,242926,736,17,1,2022
CUST014824,55,Telangana,Government,SME,103475,731,2,0,2017
CUST014825,35,Gujarat,Government,Retail,66872,686,16,0,2014
CUST014826,36,UP,Self-Employed,SME,167984,634,18,2,2006
CUST014827,41,West Bengal,Salaried,Premium,168238,630,17,0,2005
CUST014828,55,Maharashtra,Salaried,Retail,16176,549,19,3,2012
CUST014829,57,Punjab,Freelancer,SME,141968,635,9,4,2016
CUST014830,40,Telangana,Freelancer,Retail,185967,735,10,0,2013
CUST014831,30,West Bengal,Salaried,Retail,247854,708,19,4,2012
CUST014832,28,Karnataka,Government,Retail,190905,722,18,2,2016
CUST014833,51,UP,Salaried,Retail,166195,567,13,4,2015
CUST014834,34,Delhi,Salaried,SME,78845,582,6,4,2017
CUST014835,48,Maharashtra,Self-Employed,Mass,107585,666,1,4,2010
CUST014836,56,Punjab,Salaried,Retail,172046,673,11,1,2015
CUST014837,34,Punjab,Government,SME,91714,759,2,1,2006
CUST014838,36,UP,Salaried,SME,206888,755,5,3,2020
CUST014839,30,West Bengal,Salaried,Retail,25910,779,19,0,2005
CUST014840,44,Punjab,Salaried,SME,148904,832,19,1,2019
CUST014841,57,Maharashtra,Business Owner,Retail,185257,813,14,0,2015
CUST014842,61,Tamil Nadu,Salaried,Retail,171381,748,16,2,2014
CUST014843,24,Punjab,Self-Employed,Retail,177611,646,9,4,2014
CUST014844,55,Karnataka,Salaried,Retail,180832,631,4,3,2019
CUST014845,40,West Bengal,Salaried,Retail,190830,557,9,4,2014
CUST014846,49,Gujarat,Salaried,SME,125655,682,15,3,2014
CUST014847,44,UP,Self-Employed,Retail,76111,728,4,3,2009
CUST014848,61,Karnataka,Salaried,SME,42634,710,10,0,2014
CUST014849,28,Telangana,Salaried,Retail,249543,539,6,0,2019
CUST014850,62,Punjab,Self-Employed,Retail,79557,573,0,2,2016
CUST014851,33,Delhi,Self-Employed,Mass,100414,636,4,4,2017
CUST014852,35,Karnataka,Salaried,Retail,99055,571,5,2,2015
CUST014853,36,Tamil Nadu,Salaried,Premium,107131,585,17,0,2022
CUST014854,24,Telangana,Freelancer,Corporate,85561,666,17,0,2015
CUST014855,36,Maharashtra,Self-Employed,Retail,112547,629,2,4,2011
CUST014856,45,Telangana,Salaried,Corporate,100128,566,0,2,2022
CUST014857,29,Tamil Nadu,Salaried,Retail,208411,593,5,2,2023
CUST014858,26,Rajasthan,Business Owner,Corporate,148383,648,18,2,2009
CUST014859,25,UP,Business Owner,Retail,131352,858,7,2,2016
CUST014860,35,Rajasthan,Business Owner,Retail,169315,666,17,0,2016
CUST014861,37,Rajasthan,Business Owner,Retail,233619,635,5,1,2021
CUST014862,41,Delhi,Self-Employed,Corporate,44961,575,1,3,2016
CUST014863,45,Punjab,Salaried,Mass,175657,665,19,1,2012
CUST014864,27,Delhi,Salaried,Corporate,95196,663,10,1,2010
CUST014865,52,Telangana,Self-Employed,Premium,204367,726,7,4,2006
CUST014866,27,Gujarat,Salaried,Retail,191469,729,18,2,2005
CUST014867,56,Telangana,Freelancer,SME,200246,615,17,2,2017
CUST014868,36,UP,Business Owner,SME,103341,749,12,1,2020
CUST014869,50,Punjab,Government,SME,226747,710,13,1,2017
CUST014870,24,West Bengal,Salaried,Corporate,135751,658,1,0,2023
CUST014871,32,Gujarat,Freelancer,Retail,138209,649,17,0,2018
CUST014872,24,Punjab,Business Owner,Retail,143254,764,14,3,2016
CUST014873,49,West Bengal,Business Owner,SME,159249,829,14,2,2020
CUST014874,31,Rajasthan,Self-Employed,Corporate,59994,733,8,1,2022
CUST014875,54,Maharashtra,Salaried,Retail,218342,752,10,3,2006
CUST014876,37,Punjab,Salaried,Retail,222709,692,7,3,2006
CUST014877,31,West Bengal,Salaried,Retail,50050,653,3,4,2005
CUST014878,54,Tamil Nadu,Self-Employed,SME,121232,665,13,2,2020
CUST014879,57,Gujarat,Freelancer,Mass,193637,660,1,2,2007
CUST014880,24,Delhi,Salaried,Retail,116613,500,12,4,2011
CUST014881,26,Punjab,Self-Employed,Premium,65877,660,9,0,2009
CUST014882,33,Gujarat,Business Owner,SME,50152,663,19,2,2008
CUST014883,34,UP,Freelancer,Retail,37595,719,1,1,2022
CUST014884,45,Maharashtra,Self-Employed,Retail,132257,603,1,4,2007
CUST014885,53,Karnataka,Self-Employed,Corporate,155650,771,17,4,2013
CUST014886,37,Tamil Nadu,Government,Retail,80796,827,3,3,2015
CUST014887,53,UP,Freelancer,Corporate,179536,621,9,3,2022
CUST014888,58,Delhi,Business Owner,Retail,136972,793,7,4,2023
CUST014889,57,West Bengal,Business Owner,Retail,155316,572,10,3,2012
CUST014890,42,UP,Government,Retail,124381,707,15,2,2008
CUST014891,33,Punjab,Self-Employed,Corporate,234310,704,8,4,2010
CUST014892,42,Tamil Nadu,Business Owner,Retail,74124,673,6,3,2016
CUST014893,42,Gujarat,Business Owner,Retail,122664,580,14,1,2021
CUST014894,64,Punjab,Salaried,Retail,167294,719,9,0,2015
CUST014895,27,Tamil Nadu,Government,Retail,218004,667,7,2,2011
CUST014896,30,West Bengal,Salaried,SME,193108,748,14,3,2019
CUST014897,22,Rajasthan,Salaried,SME,132342,582,1,0,2022
CUST014898,33,Rajasthan,Self-Employed,SME,173432,516,5,0,2009
CUST014899,35,Karnataka,Salaried,Mass,192696,488,2,0,2018
CUST014900,27,Delhi,Salaried,Retail,40296,643,14,3,2009
CUST014901,22,Telangana,Government,Retail,58063,648,19,0,2009
CUST014902,43,Maharashtra,Salaried,SME,124948,652,13,1,2021
CUST014903,55,UP,Salaried,Mass,53654,538,17,3,2021
CUST014904,32,West Bengal,Salaried,SME,89237,696,8,2,2020
CUST014905,24,Rajasthan,Freelancer,SME,186311,590,8,3,2014
CUST014906,63,West Bengal,Salaried,Retail,69691,634,9,0,2006
CUST014907,27,Gujarat,Salaried,Corporate,225570,654,13,0,2020
CUST014908,27,Gujarat,Salaried,SME,31570,697,5,0,2019
CUST014909,41,West Bengal,Salaried,Corporate,93724,656,4,4,2022
CUST014910,42,West Bengal,Government,Retail,63100,759,19,4,2008
CUST014911,23,Delhi,Freelancer,Retail,161049,730,13,0,2017
CUST014912,47,Delhi,Business Owner,SME,209766,642,13,4,2021
CUST014913,52,West Bengal,Business Owner,SME,95588,663,15,3,2015
CUST014914,47,Gujarat,Self-Employed,Retail,65465,684,11,4,2015
CUST014915,53,Delhi,Salaried,Retail,202818,706,15,4,2023
CUST014916,31,Maharashtra,Salaried,SME,220890,707,7,3,2014
CUST014917,44,UP,Self-Employed,Mass,67387,664,4,4,2017
CUST014918,27,Rajasthan,Self-Employed,Retail,151229,641,19,0,2017
CUST014919,44,Delhi,Government,Retail,194702,620,14,3,2019
CUST014920,49,Delhi,Salaried,SME,135031,584,7,1,2012
CUST014921,51,Karnataka,Freelancer,Retail,39715,566,3,2,2023
CUST014922,35,Tamil Nadu,Government,Premium,168490,756,4,2,2009
CUST014923,58,UP,Business Owner,Premium,157738,860,17,1,2013
CUST014924,53,Telangana,Salaried,SME,22114,665,11,1,2014
CUST014925,55,Karnataka,Business Owner,Corporate,245534,715,4,3,2017
CUST014926,62,Rajasthan,Self-Employed,Corporate,210280,735,15,0,2023
CUST014927,43,Telangana,Salaried,Retail,156184,791,12,3,2006
CUST014928,52,Rajasthan,Salaried,Retail,226123,569,8,4,2016
CUST014929,28,Punjab,Salaried,Retail,177992,576,11,3,2011
CUST014930,62,Delhi,Salaried,Retail,46930,732,1,2,2019
CUST014931,42,Rajasthan,Self-Employed,Corporate,240247,822,6,4,2008
CUST014932,37,Gujarat,Freelancer,SME,123873,711,2,1,2013
CUST014933,41,Punjab,Salaried,SME,63781,718,0,4,2012
CUST014934,64,Tamil Nadu,Self-Employed,Retail,108093,584,10,3,2005
CUST014935,40,Karnataka,Salaried,SME,25255,572,7,3,2020
CUST014936,53,UP,Salaried,Retail,56477,760,7,1,2019
CUST014937,36,Punjab,Business Owner,Corporate,138108,637,7,0,2015
CUST014938,26,West Bengal,Self-Employed,Retail,188023,602,6,1,2014
CUST014939,32,West Bengal,Freelancer,Retail,184112,765,19,1,2015
CUST014940,36,Telangana,Business Owner,Retail,208391,619,14,1,2010
CUST014941,50,UP,Salaried,Retail,112400,741,15,2,2006
CUST014942,25,Karnataka,Salaried,Mass,68170,602,1,0,2014
CUST014943,57,Maharashtra,Self-Employed,Retail,42594,652,18,4,2022
CUST014944,44,West Bengal,Salaried,SME,219210,582,12,1,2014
CUST014945,36,UP,Salaried,Retail,78534,556,19,1,2014
CUST014946,24,Telangana,Business Owner,Retail,66558,564,18,0,2019
CUST014947,53,Punjab,Salaried,SME,210762,544,8,3,2017
CUST014948,31,Delhi,Self-Employed,SME,232413,669,14,0,2017
CUST014949,61,Rajasthan,Salaried,Retail,116919,503,10,3,2010
CUST014950,59,UP,Salaried,SME,84060,713,14,0,2018
CUST014951,43,Punjab,Government,SME,46336,529,18,0,2023
CUST014952,35,Rajasthan,Business Owner,SME,202444,526,5,3,2022
CUST014953,38,UP,Salaried,Premium,70664,721,7,2,2010
CUST014954,42,Maharashtra,Business Owner,Retail,121278,794,13,3,2011
CUST014955,36,Karnataka,Salaried,Premium,52883,773,6,2,2018
CUST014956,36,Karnataka,Salaried,Retail,61990,631,9,2,2018
CUST014957,22,UP,Salaried,SME,17137,610,8,2,2020
CUST014958,45,Karnataka,Salaried,Retail,56642,629,7,3,2020
CUST014959,33,Punjab,Self-Employed,SME,122305,707,2,2,2005
CUST014960,31,Maharashtra,Salaried,Retail,124756,619,17,2,2009
CUST014961,63,Karnataka,Salaried,SME,222295,620,4,2,2018
CUST014962,63,Delhi,Salaried,Retail,80860,535,5,4,2021
CUST014963,52,UP,Self-Employed,SME,91382,673,6,0,2016
CUST014964,32,Maharashtra,Salaried,Corporate,52101,754,14,1,2021
CUST014965,37,Delhi,Self-Employed,Mass,61512,748,9,4,2021
CUST014966,30,Maharashtra,Salaried,Retail,218117,597,18,3,2009
CUST014967,35,UP,Salaried,SME,102304,648,6,0,2020
CUST014968,40,West Bengal,Freelancer,Corporate,212498,625,18,4,2014
CUST014969,52,Maharashtra,Salaried,SME,132632,703,2,4,2014
CUST014970,30,Punjab,Freelancer,Corporate,140498,554,11,2,2014
CUST014971,57,Telangana,Salaried,Corporate,84850,689,3,4,2013
CUST014972,60,Gujarat,Self-Employed,Corporate,118076,744,0,4,2010
CUST014973,47,Punjab,Salaried,Mass,53398,626,10,3,2018
CUST014974,29,Gujarat,Self-Employed,Corporate,211701,550,3,2,2013
CUST014975,45,Tamil Nadu,Business Owner,Retail,102006,684,15,2,2019
CUST014976,29,Karnataka,Government,Premium,49354,819,18,1,2007
CUST014977,40,Rajasthan,Business Owner,Retail,26319,739,8,4,2010
CUST014978,51,West Bengal,Salaried,Retail,164142,591,9,1,2005
CUST014979,43,Gujarat,Self-Employed,Retail,37350,691,16,4,2019
CUST014980,30,UP,Self-Employed,Retail,68836,691,13,1,2010
CUST014981,25,West Bengal,Salaried,Retail,15583,702,14,3,2007
CUST014982,58,Punjab,Salaried,Retail,211586,751,17,3,2021
CUST014983,29,Delhi,Salaried,Corporate,247401,623,11,4,2020
CUST014984,22,West Bengal,Business Owner,Retail,188756,677,17,0,2011
CUST014985,49,West Bengal,Salaried,Mass,174257,679,14,0,2008
CUST014986,27,Tamil Nadu,Freelancer,Retail,193136,455,10,1,2008
CUST014987,57,Rajasthan,Self-Employed,SME,94156,685,2,1,2017
CUST014988,32,Tamil Nadu,Salaried,SME,87221,740,0,2,2023
CUST014989,26,West Bengal,Self-Employed,Retail,217961,834,5,2,2020
CUST014990,45,Tamil Nadu,Salaried,SME,54718,790,14,2,2022
CUST014991,39,Rajasthan,Government,SME,88260,663,8,4,2014
CUST014992,41,Karnataka,Salaried,Corporate,210571,745,19,1,2017
CUST014993,49,Delhi,Freelancer,Premium,33469,694,1,0,2008
CUST014994,34,Punjab,Self-Employed,Retail,25019,752,1,2,2011
CUST014995,26,Telangana,Business Owner,Premium,101234,668,9,4,2021
CUST014996,51,West Bengal,Business Owner,Retail,106397,625,4,3,2018
CUST014997,22,West Bengal,Salaried,Retail,27274,713,7,0,2012
CUST014998,43,Telangana,Self-Employed,Mass,84998,670,1,2,2008
CUST014999,39,Rajasthan,Business Owner,Corporate,126489,703,3,3,2007
CUST015000,26,Telangana,Government,SME,147884,684,19,3,2018
CUST015001,52,Telangana,Business Owner,SME,149787,776,13,2,2010
CUST015002,27,Karnataka,Government,Corporate,151584,569,3,3,2012
CUST015003,48,Delhi,Business Owner,Corporate,200918,482,2,2,2014
CUST015004,46,West Bengal,Freelancer,Retail,243464,766,0,2,2011
CUST015005,50,Telangana,Freelancer,SME,108526,674,15,4,2012
CUST015006,49,Maharashtra,Self-Employed,SME,109318,760,6,4,2011
CUST015007,37,Delhi,Business Owner,SME,124535,553,0,1,2007
CUST015008,33,Delhi,Salaried,Corporate,77000,627,14,4,2011
CUST015009,41,Maharashtra,Salaried,Premium,157172,739,15,0,2011
CUST015010,39,Karnataka,Freelancer,Mass,92028,809,14,1,2013
CUST015011,55,Gujarat,Government,SME,72229,741,10,4,2021
CUST015012,44,Tamil Nadu,Salaried,Corporate,135475,630,8,3,2022
CUST015013,48,Delhi,Self-Employed,SME,170444,691,4,2,2019
CUST015014,38,Rajasthan,Business Owner,Retail,119386,707,8,4,2016
CUST015015,42,UP,Self-Employed,Retail,99509,803,6,0,2011
CUST015016,61,Rajasthan,Salaried,Premium,207165,646,4,1,2007
CUST015017,52,West Bengal,Salaried,Premium,205539,639,15,3,2007
CUST015018,24,Punjab,Government,Premium,74419,684,10,4,2023
CUST015019,38,Delhi,Salaried,Retail,182165,789,8,0,2023
CUST015020,47,Telangana,Salaried,Mass,44534,745,2,4,2010
CUST015021,44,Tamil Nadu,Self-Employed,SME,130767,588,18,3,2023
CUST015022,27,Gujarat,Salaried,SME,172666,584,9,1,2005
CUST015023,49,UP,Salaried,Corporate,81866,789,8,2,2017
CUST015024,29,UP,Salaried,Retail,231841,575,12,1,2015
CUST015025,29,Tamil Nadu,Government,Retail,43297,745,1,1,2010
CUST015026,40,Rajasthan,Salaried,Mass,234201,593,9,4,2023
CUST015027,59,Gujarat,Salaried,Retail,158544,683,12,4,2022
CUST015028,50,UP,Self-Employed,Retail,39355,588,6,0,2005
CUST015029,44,Delhi,Business Owner,Retail,68534,749,19,1,2013
CUST015030,53,Tamil Nadu,Salaried,SME,61331,785,6,3,2007
CUST015031,31,Karnataka,Salaried,Premium,237170,807,12,1,2023
CUST015032,48,West Bengal,Salaried,Premium,128759,747,3,2,2012
CUST015033,22,Delhi,Business Owner,Retail,240301,687,4,2,2018
CUST015034,60,Karnataka,Salaried,Retail,52820,585,18,0,2007
CUST015035,50,UP,Salaried,Retail,216871,658,0,0,2010
CUST015036,24,Rajasthan,Government,Premium,108664,794,4,0,2013
CUST015037,58,Delhi,Business Owner,SME,116252,658,10,3,2008
CUST015038,52,Telangana,Salaried,Premium,33404,665,2,3,2007
CUST015039,32,Karnataka,Business Owner,Retail,163140,681,11,0,2011
CUST015040,43,Telangana,Salaried,Retail,243971,653,5,3,2018
CUST015041,39,Gujarat,Salaried,Retail,183143,604,1,2,2013
CUST015042,56,Punjab,Salaried,Retail,198027,626,15,2,2022
CUST015043,27,Tamil Nadu,Business Owner,SME,209191,577,14,0,2010
CUST015044,24,West Bengal,Salaried,SME,28355,650,11,4,2010
CUST015045,26,Punjab,Salaried,Premium,67718,612,5,1,2015
CUST015046,30,West Bengal,Salaried,Corporate,82243,694,8,4,2022
CUST015047,49,Tamil Nadu,Business Owner,Retail,74202,648,13,1,2008
CUST015048,40,Karnataka,Business Owner,Premium,141340,661,1,4,2011
CUST015049,49,Tamil Nadu,Self-Employed,Retail,114351,652,9,2,2014
CUST015050,48,Delhi,Freelancer,Retail,214465,738,15,4,2019
CUST015051,34,Tamil Nadu,Salaried,SME,193700,631,0,2,2022
CUST015052,59,Tamil Nadu,Salaried,Retail,142858,713,17,2,2010
CUST015053,64,Gujarat,Government,Retail,64258,672,5,0,2013
CUST015054,42,Maharashtra,Self-Employed,SME,211619,818,9,4,2009
CUST015055,48,Delhi,Salaried,Retail,92850,672,1,0,2018
CUST015056,27,Rajasthan,Salaried,Mass,27108,831,18,3,2017
CUST015057,59,Rajasthan,Self-Employed,Retail,152456,666,17,2,2015
CUST015058,32,Rajasthan,Self-Employed,SME,127809,667,1,1,2005
CUST015059,62,Gujarat,Salaried,SME,108400,662,11,0,2023
CUST015060,38,Rajasthan,Freelancer,SME,202975,544,17,0,2006
CUST015061,60,UP,Business Owner,Retail,218000,381,4,0,2014
CUST015062,28,Tamil Nadu,Salaried,Retail,238498,500,14,2,2021
CUST015063,51,Tamil Nadu,Self-Employed,Retail,28075,595,17,4,2015
CUST015064,42,West Bengal,Government,SME,181463,702,14,1,2008
CUST015065,22,Gujarat,Salaried,SME,57966,783,0,0,2017
CUST015066,46,Punjab,Self-Employed,Corporate,87440,719,1,0,2016
CUST015067,53,Maharashtra,Salaried,Retail,100474,679,2,2,2023
CUST015068,29,Rajasthan,Salaried,Corporate,149736,552,9,3,2017
CUST015069,26,Tamil Nadu,Salaried,Premium,176160,696,14,0,2021
CUST015070,51,Rajasthan,Self-Employed,Premium,220228,584,5,0,2022
CUST015071,29,Delhi,Business Owner,SME,128932,726,14,2,2014
CUST015072,40,Tamil Nadu,Business Owner,Corporate,115308,634,17,3,2020
CUST015073,51,Delhi,Government,Premium,148552,542,19,2,2018
CUST015074,36,Gujarat,Business Owner,Retail,151251,623,15,2,2012
CUST015075,57,Punjab,Salaried,Mass,154030,710,16,2,2015
CUST015076,48,Punjab,Salaried,SME,86793,556,5,3,2023
CUST015077,34,Rajasthan,Business Owner,Retail,187669,755,9,4,2009
CUST015078,35,West Bengal,Business Owner,SME,194499,684,2,4,2007
CUST015079,58,Gujarat,Salaried,Corporate,118195,900,15,4,2016
CUST015080,51,West Bengal,Salaried,Premium,210081,617,18,4,2022
CUST015081,60,Gujarat,Salaried,Retail,190444,785,19,1,2007
CUST015082,34,West Bengal,Self-Employed,Retail,176002,674,9,1,2014
CUST015083,37,Tamil Nadu,Freelancer,Premium,81751,663,6,3,2013
CUST015084,28,Tamil Nadu,Salaried,Premium,243091,588,2,4,2023
CUST015085,48,Punjab,Business Owner,Corporate,191771,605,9,0,2009
CUST015086,56,Tamil Nadu,Self-Employed,Corporate,16385,758,12,4,2014
CUST015087,36,Rajasthan,Salaried,Retail,193922,721,7,4,2020
CUST015088,49,Maharashtra,Freelancer,Mass,79544,805,3,3,2021
CUST015089,56,Punjab,Government,Premium,160609,802,1,4,2016
CUST015090,28,Gujarat,Salaried,Premium,64657,639,16,0,2014
CUST015091,41,Punjab,Salaried,Retail,83155,632,16,4,2009
CUST015092,53,Delhi,Government,Mass,125105,549,12,3,2007
CUST015093,59,Punjab,Salaried,SME,126452,664,1,3,2019
CUST015094,61,Tamil Nadu,Government,Corporate,158802,662,7,1,2018
CUST015095,53,Gujarat,Salaried,Premium,225321,533,7,3,2012
CUST015096,47,Rajasthan,Salaried,Retail,23525,685,18,4,2019
CUST015097,60,Delhi,Salaried,Retail,184623,661,13,2,2011
CUST015098,41,Delhi,Salaried,Retail,110585,578,2,0,2007
CUST015099,39,Delhi,Salaried,Corporate,184526,522,13,3,2022
CUST015100,36,Rajasthan,Self-Employed,Retail,161684,730,3,3,2008
CUST015101,43,Karnataka,Salaried,Retail,96449,630,3,4,2023
CUST015102,43,Gujarat,Business Owner,Retail,126964,609,10,1,2005
CUST015103,42,Delhi,Business Owner,Mass,96075,639,4,2,2008
CUST015104,23,Telangana,Business Owner,Retail,80385,502,6,3,2007
CUST015105,61,Punjab,Self-Employed,Retail,233603,791,11,3,2015
CUST015106,64,Telangana,Salaried,Mass,155606,503,12,0,2022
CUST015107,39,Delhi,Business Owner,SME,105183,678,0,1,2011
CUST015108,44,Tamil Nadu,Freelancer,Retail,70286,802,7,1,2008
CUST015109,34,Delhi,Salaried,SME,220406,749,3,4,2015
CUST015110,62,Punjab,Salaried,Mass,143932,717,0,3,2014
CUST015111,30,Tamil Nadu,Salaried,Corporate,64145,591,1,3,2016
CUST015112,28,West Bengal,Salaried,Retail,172986,728,9,0,2006
CUST015113,62,Gujarat,Salaried,SME,110769,697,2,3,2016
CUST015114,22,Punjab,Business Owner,SME,26131,798,0,1,2019
CUST015115,23,Tamil Nadu,Salaried,Corporate,228447,734,18,1,2017
CUST015116,25,Punjab,Self-Employed,Corporate,156439,791,8,0,2017
CUST015117,35,Punjab,Self-Employed,Retail,127033,727,1,1,2010
CUST015118,53,Karnataka,Business Owner,Corporate,152129,625,10,0,2015
CUST015119,57,Telangana,Salaried,Mass,39735,773,14,3,2014
CUST015120,23,Delhi,Salaried,Retail,143627,755,15,4,2017
CUST015121,61,Tamil Nadu,Salaried,Premium,222191,549,16,2,2016
CUST015122,35,Rajasthan,Business Owner,SME,84064,756,13,4,2014
CUST015123,41,Delhi,Salaried,Retail,91049,682,4,1,2005
CUST015124,46,UP,Salaried,Corporate,131429,675,13,0,2018
CUST015125,63,Delhi,Salaried,Retail,231210,795,4,2,2022
CUST015126,29,Rajasthan,Salaried,Retail,121081,790,18,2,2007
CUST015127,49,Rajasthan,Salaried,SME,38252,781,3,4,2008
CUST015128,42,West Bengal,Business Owner,SME,195170,669,1,3,2009
CUST015129,44,Punjab,Salaried,Retail,159269,692,16,2,2022
CUST015130,53,Telangana,Business Owner,Retail,26316,760,6,0,2021
CUST015131,29,Maharashtra,Self-Employed,SME,107986,736,6,4,2007
CUST015132,52,Delhi,Salaried,Retail,114574,737,3,0,2005
CUST015133,58,West Bengal,Salaried,SME,196864,592,7,4,2023
CUST015134,37,Tamil Nadu,Salaried,Retail,243080,823,13,0,2018
CUST015135,61,UP,Salaried,SME,198306,561,19,4,2007
CUST015136,63,Karnataka,Business Owner,Retail,222906,635,13,1,2007
CUST015137,48,Tamil Nadu,Freelancer,SME,243963,670,5,2,2019
CUST015138,61,Karnataka,Salaried,Corporate,234812,648,13,3,2009
CUST015139,62,West Bengal,Self-Employed,Retail,155746,588,2,2,2010
CUST015140,39,Delhi,Salaried,SME,80356,833,3,3,2017
CUST015141,56,Punjab,Salaried,Corporate,179584,780,18,1,2016
CUST015142,36,Delhi,Government,Corporate,52431,719,19,2,2023
CUST015143,48,Delhi,Freelancer,Retail,112032,483,10,3,2021
CUST015144,38,Tamil Nadu,Salaried,Premium,86302,783,7,0,2012
CUST015145,61,Rajasthan,Business Owner,Corporate,206685,670,0,1,2023
CUST015146,23,Rajasthan,Salaried,Mass,145822,642,16,2,2015
CUST015147,52,Rajasthan,Business Owner,SME,103586,766,7,4,2022
CUST015148,58,Rajasthan,Freelancer,Retail,234980,706,12,1,2016
CUST015149,62,West Bengal,Salaried,Mass,222965,600,14,3,2012
CUST015150,62,Telangana,Salaried,SME,74331,553,13,4,2021
CUST015151,55,West Bengal,Freelancer,SME,119596,800,3,2,2006
CUST015152,55,Gujarat,Salaried,Premium,107260,636,17,3,2012
CUST015153,24,Rajasthan,Salaried,SME,152252,628,17,0,2020
CUST015154,38,Delhi,Salaried,SME,102796,706,11,2,2012
